CHEMBL_ID,smiles,index
CHEMBL22587,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,2186
CHEMBL226232,Clc1cc(ccn1)c2cc3C(=O)NCCc3[nH]2,2187
CHEMBL226403,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4,2188
CHEMBL226471,Fc1ccccc1c2cc(ccn2)c3cc4C(=O)NCCc4[nH]3,2189
CHEMBL227934,O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,2190
CHEMBL228043,C\C(=C(/C#N)\C(=O)Nc1cc(Br)ccc1Br)\O,2191
CHEMBL229383,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,2192
CHEMBL23,COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C,2193
CHEMBL230011,Nc1nc(N)c2nc(c3cccc(O)c3)c(nc2n1)c4cccc(O)c4,2194
CHEMBL230232,Fc1ccc(Nc2c(cnc3c(Br)cc(NCc4c[nH]nn4)cc23)C#N)cc1Cl,2195
CHEMBL230654,CCCc1[nH]cnc1CNc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2,2196
CHEMBL230686,Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)c5c(Cl)cccc5Cl,2197
CHEMBL230761,Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,2198
CHEMBL2310935,CN([C@H]1CCCNC[C@H]1NC(=O)c2ccc(O)cc2)C(=O)c3cc(O)c(C(=O)c4c(O)cccc4C(=O)O)c(O)c3,2199
CHEMBL2311100,O[C@H]1O[C@H](COC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@]1(O)COC(=O)c4cc(O)c(O)c(O)c4,2200
CHEMBL2311806,Cc1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2)cc(c1)n5cnc(C)c5,2201
CHEMBL2311807,Cc1cn(cn1)c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)c2,2202
CHEMBL2311808,Cc1cn(cn1)c2cccc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)c2,2203
CHEMBL231209,Nc1nccc2scc(c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,2204
CHEMBL2312185,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCNCC4)ncc2C#N,2205
CHEMBL2312290,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)cc1OC,2206
CHEMBL2312301,COc1ccccc1CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2,2207
CHEMBL2312303,Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)c1,2208
CHEMBL2312304,Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC4CCCC4)n2)c1,2209
CHEMBL2312645,COc1ccccc1CNc2ncc(C(=O)NC3CCN(C)CC3)c(NC4CCCC4)n2,2210
CHEMBL2312646,CN1CCC(CC1)NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC4CCCC4,2211
CHEMBL2312649,CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2C(=O)NC4CCN(C)CC4,2212
CHEMBL2312652,CN1CCC(CC1)NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]4COC[C@H]4O,2213
CHEMBL2312654,CN(C)C1CCC(CC1)Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2c4onc(C)c4,2214
CHEMBL231568,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,2215
CHEMBL2316958,CC(=CC(=O)CCC(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)c5cccc6[nH]ncc56)CC1)C,2216
CHEMBL2322135,C1CCC(CC1)c2n[nH]c3cnc4[nH]ccc4c23,2217
CHEMBL2322136,Cn1nc(C2CCCCC2)c3c4cc[nH]c4ncc13,2218
CHEMBL2322137,C1CCC(CC1)c2noc3cnc4[nH]ccc4c23,2219
CHEMBL2322141,C1CCC(CC1)c2nnc3cnc4[nH]ccc4n23,2220
CHEMBL2322989,C[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@H]3CC[C@H]4[C@@H]5CC[C@@H]6C[C@H](O)CC[C@]6(C)[C@H]5CC[C@]34C,2221
CHEMBL23254,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c3ncn(C(C)C)c3n1,2222
CHEMBL232542,CCN(CC)C\C=C\c1cnc(N)c2c(csc12)c3ccc(NC(=O)c4cc5ccccc5n4C)c(OC)c3,2223
CHEMBL2326002,CC(C)[C@@](C)(O)[C@@H]1CN(CCN1)c2nc(c(F)cc2Cl)c3n[nH]c4ncccc34,2224
CHEMBL232601,O=C(Nc1sc2N(CCCc2c1C#N)C(=O)C3CC3)c4cccc5ccccc45,2225
CHEMBL233001,O=C(Nc1sc2CCCCc2c1C#N)c3cccc4ccccc34,2226
CHEMBL23327,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c3ncn(C(C)C)c3n1,2227
CHEMBL2332840,FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc4[nH]ncc34)cc2)ccc1Cl,2228
CHEMBL2333163,O\N=C(/Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)\C(=N\O)\Cc3cc(Br)c(O)c(c3)c4cc(C\C(=N/O)\C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)cc2Br)c1)\C(=O)NCCc6ccc(O)c(Br)c6,2229
CHEMBL2333365,Cc1c(F)c(ccc1C(=O)N2CCOc3ccc(cc3C2)c4ccc(N)nc4)S(=O)(=O)C,2230
CHEMBL233338,CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4cccs4)n3CCCN,2231
CHEMBL2333435,CCc1ccc(cc1)c2ccc3N(C)S(=O)(=O)c4cnn(C)c4c3c2,2232
CHEMBL2333436,CCc1ccc(cc1)c2ccc3N(C)S(=O)(=O)c4cnn(CC)c4c3c2,2233
CHEMBL2333444,CN1c2ccc(NCc3ccc(cc3)C(C)(C)C)cc2c4c(cnn4C)S1(=O)=O,2234
CHEMBL2333445,CCc1ccc(cc1)c2ccc3N(C)S(=O)(=O)c4cn[nH]c4c3c2,2235
CHEMBL2333882,CN(C)CC(=O)NC(C1=Nc2ccc(cc2C(=O)N1)c3cn[nH]c3)c4ccc(Cl)cc4,2236
CHEMBL2333884,NCc1ccc(cc1)C(=O)NC(C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4)c5ccc(Cl)cc5,2237
CHEMBL2333887,COc1ccc(cc1)[C@@H]2CN(C)C[C@H]2C3=Nc4ccc(cc4C(=O)N3)c5cn[nH]c5,2238
CHEMBL2333894,NC(C1=Nc2ccc(cc2C(=O)N1)c3cn[nH]c3)c4cccc(Cl)c4,2239
CHEMBL2333896,COc1cc(cc2C(=O)NC(=Nc12)C(N)c3cccc(Cl)c3)c4cn[nH]c4,2240
CHEMBL2333898,Clc1ccc(cc1)[C@@H]2CNC[C@H]2C3=Nc4ccc(cc4C(=O)N3)c5cn[nH]c5,2241
CHEMBL2333905,N[C@@H](Cc1ccc(F)cc1)C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4,2242
CHEMBL2333906,N[C@H](Cc1ccc(F)cc1)C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4,2243
CHEMBL2333908,COc1cc(cc2C(=O)NC(=Nc12)[C@H](N)Cc3cccc(F)c3)c4cn[nH]c4,2244
CHEMBL2333909,COc1ccc(C[C@H](N)C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4)cc1,2245
CHEMBL2334288,COc1ccc(cc1)C(N)C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4,2246
CHEMBL2334292,O=C1NC(=Nc2ccc(cc12)c3cn[nH]c3)[C@@H]4CNC[C@H]4c5ccccc5,2247
CHEMBL2338333,CN1C\C(=C/c2ccccn2)\C(=O)\C(=C\c3ccccn3)\C1,2248
CHEMBL2338334,CN1C[C@@H](Cc2ccccn2)C(=O)\C(=C\c3ccccn3)\C1,2249
CHEMBL2338335,CN1C[C@H](Cc2ccccn2)C(=O)\C(=C\c3ccccn3)\C1,2250
CHEMBL233958,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(\C=C\CN6CCC(O)CC6)cnc(N)c45,2251
CHEMBL234085,CC1CCN(CC1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,2252
CHEMBL234655,Fc1ccc(Br)cc1c2nc(Nc3ccncc3C(=O)NCCCN4CCCC4=O)c5nccnc5n2,2253
CHEMBL2347053,[O-][N+](=O)c1ccccc1c2n[nH]cc2\C=C\3/C(=O)Nc4ccccc34,2254
CHEMBL2348417,OCCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)ncnc2NCC1,2255
CHEMBL234926,OCC=C,2256
CHEMBL235157,COc1cc2ncc3c(N)nc4c(C)c(N)ccc4c3c2cc1OC,2257
CHEMBL235345,O=C1N=C(N[C@@H]2C[C@H]2c3ccccc3)S/C/1=C\c4ccc5ncccc5c4,2258
CHEMBL237570,COc1ccc2cc(ccc2c1)c3c(nc(c4ccc(cc4C)[S+](C)[O-])n3C)c5ccncc5,2259
CHEMBL24,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,2260
CHEMBL241517,Nc1ncc(c2cccc(c2)S(=O)(=O)N)c3scc(c4ccc(F)c(Cl)c4)c13,2261
CHEMBL241682,Nc1ncc(c2cccc(c2)S(=O)(=O)N)c3occ(c4ccc(NC(=O)Nc5cc(ccc5F)C(F)(F)F)cc4)c13,2262
CHEMBL241694,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,2263
CHEMBL242237,NC(=O)c1ccccc1Nc2ccnc(Nc3cccc(O)c3)n2,2264
CHEMBL242273,C=CCc1ccc2OCOc2c1,2265
CHEMBL242753,Oc1ccc(cc1)c2ccc(cc2)c3n[nH]c4c3Cc5cc(ccc45)C(=O)NCc6ccncc6,2266
CHEMBL242865,OC(=O)c1ccccc1Nc2ccnc(Nc3ccc(cc3)[N+](=O)[O-])n2,2267
CHEMBL243088,OC(=O)c1ccccc1Nc2ccnc(Nc3cccc(O)c3)n2,2268
CHEMBL243298,OC(=O)c1ccccc1Nc2ccnc(Nc3cccc(F)c3)n2,2269
CHEMBL243518,Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,2270
CHEMBL244378,OC(=O)c1ccccc1Nc2ccnc(Nc3ccc4cn[nH]c4c3)n2,2271
CHEMBL24441,CNCCc1ccccn1,2272
CHEMBL245212,Fc1ccc(Nc2c(cnc3c(F)cc(NCc4c[nH]cn4)cc23)C#N)cc1Cl,2273
CHEMBL245377,CN1CCN(CC(=O)Nc2cccc3c2Cc4c3n[nH]c4c5csc(c5)C#CCOc6ccccc6)CC1,2274
CHEMBL245416,N[C@@H](CN1C=CC(=O)C(=C1)O)C(=O)O,2275
CHEMBL245769,COCC(=O)Nc1cccc2c1Cc3c2n[nH]c3c4csc(c4)C#CCOc5ccccc5,2276
CHEMBL245968,COCCOCC(=O)Nc1cccc2c1Cc3c2n[nH]c3c4csc(c4)C#CCOc5ccccc5,2277
CHEMBL246166,COC(=O)C(=O)Nc1cccc2c1Cc3c2n[nH]c3c4csc(c4)C#CCOc5ccccc5,2278
CHEMBL246356,CNc1ncnc(n1)c2cccnc2Oc3cc(NC(=O)c4cccc(OC(F)(F)C(F)F)c4)ccc3C,2279
CHEMBL246970,NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,2280
CHEMBL247228,Nc1ncnc2occ(c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3)c12,2281
CHEMBL247468,C(CN1CCNCC1)Nc2ncnc3oc(c4ccc(OCCN5CCCC5)cc4)c(c6ccccc6)c23,2282
CHEMBL247866,CC(C)Nc1ncnc2oc(c3ccc(OCCN4CCCC4)cc3)c(c5ccccc5)c12,2283
CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,2284
CHEMBL248702,CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F,2285
CHEMBL248757,Clc1cc2NC(=O)Nc3cnc(C#N)c(OCCCCOc2cc1NCc4cncs4)n3,2286
CHEMBL249097,Cc1ccc(O)cc1Nc2ccnc(Nc3cccc(c3)C(=O)N)n2,2287
CHEMBL249282,N#Cc1ccc(cn1)c2n[nH]c3c2Cc4ccc(OCCN5CCOCC5)cc34,2288
CHEMBL24944,Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2,2289
CHEMBL249697,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,2290
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,2291
CHEMBL252556,COC1=C(OC)C(=O)C(=C(C)C1=O)CCCCCCCCCCO,2292
CHEMBL252557,OCC(=O)O,2293
CHEMBL253116,CC(CO)NC(=N)c1c(O)nsc1Nc2ccc(Nc3ccccc3)cc2,2294
CHEMBL253292,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,2295
CHEMBL253376,CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2,2296
CHEMBL253881,NC1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,2297
CHEMBL253969,NC(=O)c1c(NC(=O)NCCCCN2CCCC2)snc1OCc3c(F)cc(Br)cc3F,2298
CHEMBL254219,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,2299
CHEMBL255863,Cc1cn(cn1)c2cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)cc(c2)C(F)(F)F,2300
CHEMBL256835,COc1nccc(n1)c2c(ncn2C3CCC(O)CC3)c4ccc(F)cc4,2301
CHEMBL256893,CN1CCN(Cc2ccc(Nc3ncc4C(=O)C(=CN(c5ccc6CCCc6c5)c4n3)C(=O)N)cc2)CC1,2302
CHEMBL25719,CC(=CCC\C(=C\CO)\C)C,2303
CHEMBL258015,CO\N=C(/C)\c1ccc2c(c1)c3c4CNC(=O)c4c5c(CCc6nn(C)cc56)c3n2CC(C)C,2304
CHEMBL258694,CC(C)c1c(cn2ncnc(Nc3cnc4[nH]ccc4c3)c12)c5oc(C)nn5,2305
CHEMBL258805,COc1ccc2NC(=O)\C(=C/c3cnc[nH]3)\c2c1,2306
CHEMBL259060,COC(=O)C1=C(c2ccccc2)c3cc(Br)ccc3C(=O)N1Cc4ccc(cc4)S(=O)(=O)C,2307
CHEMBL259084,OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1,2308
CHEMBL259247,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cncnc3,2309
CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc(s2)[N+](=O)[O-])cc1,2310
CHEMBL259922,Cc1ccc(cc1Nc2ncnc3c2cnn3c4ccccc4)C(=O)Nc5ccon5,2311
CHEMBL26,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,2312
CHEMBL260092,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3,2313
CHEMBL260135,Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,2314
CHEMBL260861,COc1cc(Nc2nn3c(N[C@H](CO)Cc4ccccc4)cc(nc3c2C(=O)N)C5CC5)cc(OC)c1,2315
CHEMBL261387,CC(C)[C@@H]1N(C)c2ccc3c(nn4C=C(C[C@@H](CO)NC1=O)c2c34)C(F)(F)F,2316
CHEMBL261592,CC(C)c1c(cn2ncnc(Nc3cnc4[nH]c(C)cc4c3)c12)c5oc(C)nn5,2317
CHEMBL261720,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=S)Nc3c(F)cccc3F,2318
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2319
CHEMBL262433,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3nsc4ncnc(N)c34)c1,2320
CHEMBL26260,O=C1C=C(Oc2ccc3ccccc3c12)c4ccccc4,2321
CHEMBL262623,Nc1ncnc2NCCC(=Nc12)c3ccccc3,2322
CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,2323
CHEMBL262980,OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)O[C@@H]3CC(C[C@H]3NC(=O)c4ccc(O)cc4)C(=O)C(F)(F)F,2324
CHEMBL263188,C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1ccc(N(C)C)c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2325
CHEMBL263225,C[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2326
CHEMBL263910,OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)O[C@@H]3C4CC(C5CCCC45)[C@H]3NC(=O)c6ccc(O)cc6,2327
CHEMBL264374,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,2328
CHEMBL264406,CC(C)(C)n1nc(c2cccc3ccccc23)c4c(N)ncnc14,2329
CHEMBL26501,CN(C)C[C@H]1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,2330
CHEMBL265315,N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)N[C@H](CCl)CCCN=C(N)N,2331
CHEMBL265470,CC(=O)O.OC(=O)c1ccc2c3nc4ccccc4n3C(=O)c5cccc1c25,2332
CHEMBL265502,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,2333
CHEMBL265876,C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1cccc2cnccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,2334
CHEMBL265998,CCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@H]3CC(=C[C@H]2[C@@H]4C(C)(C)[C@]14OC(=O)CCC)CO,2335
CHEMBL266255,O=C1NC(=O)c2cc3N(CCN(c4ccccc4)c3cc12)c5ccccc5,2336
CHEMBL266487,O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)c4c[nH]c5ccccc45,2337
CHEMBL266969,O=C1NC(=O)c2cc(NC3CCCCC3)c(NC4CCCCC4)cc12,2338
CHEMBL266995,Oc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3,2339
CHEMBL267019,Oc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc4ccc(O)cc4)cc1,2340
CHEMBL267044,CCN1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,2341
CHEMBL267345,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,2342
CHEMBL267648,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,2343
CHEMBL267744,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,2344
CHEMBL267869,O=C1NC(=O)c2cc(Nc3ccc(cc3)C#N)c(Nc4ccc(cc4)C#N)cc12,2345
CHEMBL267894,CCC1(CCC(C)C)C(=O)NC(=NC1=O)O,2346
CHEMBL267941,CN(c1ccccc1)c2cc3C(=O)NC(=O)c3cc2N(C)c4ccccc4,2347
CHEMBL268291,CN(C)C=O,2348
CHEMBL268368,O=C1NC(=O)c2c1c3c4ccccc4[nH]c3c5[nH]c6ccccc6c25,2349
CHEMBL268441,CC(=O)N(c1ccccc1)c2cc3C(=O)NC(=O)c3cc2Nc4ccccc4,2350
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc4ccccc4)cc12,2351
CHEMBL269538,COc1ccc2c(c1)[nH]c3c(C)nccc23,2352
CHEMBL269671,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,2353
CHEMBL269732,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)\[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)C\C(=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]2C)\C)OC)[C@H](C[C@H]4C)OC,2354
CHEMBL269884,COc1ccc(c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c4c(N)noc14,2355
CHEMBL27,CC(C)NCC(O)COc1cccc2ccccc12,2356
CHEMBL270084,COc1ccc(c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c4c(N)noc14,2357
CHEMBL270299,CC(C)(C)c1ccc(cc1)S(=O)(=O)\C=C\C#N,2358
CHEMBL271188,COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,2359
CHEMBL271190,COC[C@H]1OC(=O)\C(=C\N(CCO)C(C)(C)C)\C2=C(O)C(=O)C3=C([C@@H](C[C@]4(C)[C@@H](O)CC[C@@H]34)OC(=O)C)[C@@]12C,2360
CHEMBL271271,COc1cccc(CNC(=O)c2ccc(cc2)c3cc(ccc3C)c4oc(C)nn4)c1,2361
CHEMBL271381,COc1ccc(c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c4c(N)noc14,2362
CHEMBL271403,CC(C)[C@@H]1N(C)c2ccc3cnn4C=C(C[C@@H](CO)NC1=O)c2c34,2363
CHEMBL271441,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cncc4[nH]nc(N)c34)c1,2364
CHEMBL271984,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)N)c2cc1OC,2365
CHEMBL272198,COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)NC5CC5)c2cc1OC,2366
CHEMBL272265,N#CCc1ccc(cc1)n2cnc3cnc4ccc(cc4c23)C#Cc5cccnc5,2367
CHEMBL272453,COc1ccc(NC(=O)Nc2ccc(cc2)c3cccc4onc(N)c34)cc1Cl,2368
CHEMBL27266,CC(C)[C@@H]1N(C)c2cccc3[nH]cc(C[C@@H](CO)NC1=O)c23,2369
CHEMBL272888,CN1CCN(CC1)c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5cccc(c5)C(F)(F)F)ccc4C)cn3)cc2,2370
CHEMBL272938,Cc1cccc(NC(=O)Nc2ccc(cc2)c3cncc4[nH]nc(N)c34)c1,2371
CHEMBL273187,Cc1cc(NC(=O)Nc2ccc(cc2)c3ccnc4[nH]nc(N)c34)ccc1F,2372
CHEMBL273348,NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,2373
CHEMBL273547,Cc1[nH]cnc1c2[nH]ccc3c4ccccc4nc23,2374
CHEMBL274064,Nc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4,2375
CHEMBL274654,Cc1[nH]c(\C=C\2/C(=O)Nc3ccccc23)c(C)c1CCC(=O)O,2376
CHEMBL275224,c1ccc2c(c1)[nH]c3cnccc23,2377
CHEMBL275742,CC(C)NC[C@@H](O)COc1cccc2ccccc12,2378
CHEMBL27577,NC(=O)c1ccccc1O,2379
CHEMBL276711,Cc1cc(C)c(\C=C\2/C(=O)Nc3ccccc23)[nH]1,2380
CHEMBL276832,NNc1nncc2ccccc12,2381
CHEMBL277008,OCC(CO)NN1C(=O)c2c(C1=O)c3c4cccc(O)c4n(C5OC(CO)C(O)C(O)C5O)c3c6[nH]c7c(O)cccc7c26,2382
CHEMBL277100,CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,2383
CHEMBL277430,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)N(C(=O)c4ccccc4)C(=O)c5ccccc5,2384
CHEMBL277474,CN1N(C(=O)C=C1C)c2ccccc2,2385
CHEMBL27768,CCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@@H]4C(C)(C)[C@]14OC(=O)CCC,2386
CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,2387
CHEMBL277931,O=C(Nc1cccc(Nc2nccc(n2)c3cccnc3)c1)c4ccccc4,2388
CHEMBL278041,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,2389
CHEMBL278103,Cc1ccc(N)cc1Nc2nccc(n2)c3cccnc3,2390
CHEMBL278172,CCOC(=O)c1ccc(N)cc1,2391
